"id_respondent","cultural_choice","cultural.choice_order","occupation_card","team"
"group3-29-04-25_20:58","имеют абонемент в фитнес-клуб",2,"мастер маникюра","group3"
"group3-29-04-25_20:58","имеют абонемент в фитнес-клуб",3,"руководитель отдела маркетинга и рекламы","group3"
"group3-03-05-25_19:31","имеют абонемент в фитнес-клуб",1,"финансовый консультант","group3"
"group3-03-05-25_19:31","имеют абонемент в фитнес-клуб",2,"веб-дизайнер","group3"
"group3-03-05-25_19:31","имеют абонемент в фитнес-клуб",3,"архитектор","group3"
"group3-03-05-25_19:31","знают французский",1,"школьный учитель","group3"
"group3-03-05-25_19:31","знают французский",2,"университетский профессор","group3"
"group3-03-05-25_19:31","знают французский",3,"научный сотрудник","group3"
"group3-03-05-25_19:31","придерживаются оппозиционных политических взглядов",1,"водитель такси","group3"
"group3-03-05-25_19:31","придерживаются оппозиционных политических взглядов",2,"грузчик","group3"
"group3-03-05-25_19:31","придерживаются оппозиционных политических взглядов",3,"научный сотрудник","group3"
"group3-03-05-25_19:31","покупают в среднем две книги в месяц",1,"воспитатель","group3"
"group3-03-05-25_19:31","покупают в среднем две книги в месяц",2,"научный сотрудник","group3"
"group3-03-05-25_19:31","покупают в среднем две книги в месяц",3,"университетский профессор","group3"
"group3-03-05-25_19:31","прыгали с парашютом",1,"лейтенант вмф","group3"
"group3-03-05-25_19:31","прыгали с парашютом",2,"охранник","group3"
"group3-03-05-25_19:31","прыгали с парашютом",3,"электромонтер","group3"
"group3-03-05-25_19:31","бывали на каникулах в италии",1,"артист оркестра","group3"
"group3-03-05-25_19:31","бывали на каникулах в италии",2,"дизайнер интерьеров","group3"
"group3-03-05-25_19:31","бывали на каникулах в италии",3,"бариста","group3"
"group3-03-05-25_19:31","любят песни шамана",1,"повар","group3"
"group3-03-05-25_19:31","любят песни шамана",2,"воспитатель","group3"
"group3-03-05-25_19:31","любят песни шамана",3,"администратор гостиницы","group3"
"group3-03-05-25_19:31","занимаются йогой",1,"руководитель отдела маркетинга и рекламы","group3"
"group3-03-05-25_19:31","занимаются йогой",2,"финансовый консультант","group3"
"group3-03-05-25_19:31","занимаются йогой",3,"дизайнер интерьеров","group3"
